"Image type","Feature Class","Feature Name","103: RTSTRUCT: TN_mammella_segm_segment_t_mammella","103: RTSTRUCT: TN_mammella_segm_segment_n_ascella"
"wavelet-HHL","glrlm","RunLengthNonUniformity","155.16940220233133","657.3584003957284"
"wavelet-HHL","glrlm","RunLengthNonUniformityNormalized","0.4692061779850826","0.43691048092007817"
"wavelet-HHL","glrlm","RunPercentage","0.6465530477506524","0.6092030151070742"
"wavelet-HHL","glrlm","RunVariance","0.7238459586731216","1.006470563591552"
"wavelet-HHL","glrlm","ShortRunEmphasis","0.6922881000753385","0.6671400032278325"
"wavelet-HHL","glrlm","ShortRunHighGrayLevelEmphasis","1.7265469846486043","4.356221968493276"
"wavelet-HHL","glrlm","ShortRunLowGrayLevelEmphasis","0.4337233789320219","0.12045826907046202"
"wavelet-HHL","glszm","GrayLevelNonUniformity","1.0","2.75"
"wavelet-HHL","glszm","GrayLevelNonUniformityNormalized","0.5","0.34375"
"wavelet-HHL","glszm","GrayLevelVariance","0.25","0.734375"
"wavelet-HHL","glszm","HighGrayLevelZoneEmphasis","2.5","6.375"
"wavelet-HHL","glszm","LargeAreaEmphasis","62756.5","368160.875"
"wavelet-HHL","glszm","LargeAreaHighGrayLevelEmphasis","155012.5","2402910.25"
"wavelet-HHL","glszm","LargeAreaLowGrayLevelEmphasis","39692.5","66199.57725694444"
"wavelet-HHL","glszm","LowGrayLevelZoneEmphasis","0.625","0.2855902777777778"
"wavelet-HHL","glszm","SizeZoneNonUniformity","1.0","2.5"
"wavelet-HHL","glszm","SizeZoneNonUniformityNormalized","0.5","0.3125"
"wavelet-HHL","glszm","SmallAreaEmphasis","1.5940954071088696e-05","0.5188890586733061"
"wavelet-HHL","glszm","SmallAreaHighGrayLevelEmphasis","4.032961171937174e-05","3.2255566546072267"
"wavelet-HHL","glszm","SmallAreaLowGrayLevelEmphasis","9.843789659017937e-06","0.1993403085596043"
"wavelet-HHL","glszm","ZoneEntropy","0.9999999999999993","2.749999999999998"
"wavelet-HHL","glszm","ZonePercentage","0.003992015968063872","0.003280032800328003"
"wavelet-HHL","glszm","ZoneVariance","6.25","275212.109375"
"wavelet-HHL","ngtdm","Busyness","129.940139837108","55.09604639527958"
"wavelet-HHL","ngtdm","Coarseness","0.007933377621596745","0.001646635514092465"
"wavelet-HHL","ngtdm","Complexity","0.5031924809927808","3.490188603361693"
"wavelet-HHL","ngtdm","Contrast","0.12578408274299127","0.020956193160038664"
"wavelet-HHL","ngtdm","Strength","0.007933472724549065","0.009857069609321754"
"wavelet-HHH","firstorder","10Percentile","-4.402895088472874","-5.463037563946771"
"wavelet-HHH","firstorder","90Percentile","4.404497823857645","5.255429714216017"
"wavelet-HHH","firstorder","Energy","5898.7501850789795","43598.161295057944"
"wavelet-HHH","firstorder","Entropy","0.9995142592467628","0.999851450245706"
"wavelet-HHH","firstorder","InterquartileRange","4.524158447692605","5.816618471116169"
"wavelet-HHH","firstorder","Kurtosis","3.153984599961776","3.0261747158369725"
"wavelet-HHH","firstorder","Maximum","9.509041728241966","14.404785910214525"
"wavelet-HHH","firstorder","MeanAbsoluteDeviation","2.711051817557547","3.383374440199351"
"wavelet-HHH","firstorder","Mean","0.02756467145464104","-0.0751080138509059"
"wavelet-HHH","firstorder","Median","0.10842780720503536","-0.1456681315989022"
"wavelet-HHH","firstorder","Minimum","-11.257469185703695","-15.568304378111"
"wavelet-HHH","firstorder","Range","20.76651091394566","29.973090288325523"
"wavelet-HHH","firstorder","RobustMeanAbsoluteDeviation","1.874427400309042","2.384135328511786"
"wavelet-HHH","firstorder","RootMeanSquared","3.4313193476019546","4.227933879003149"
"wavelet-HHH","firstorder","Skewness","-0.12501426384998265","-0.015554192711865648"
"wavelet-HHH","firstorder","TotalEnergy","18395.322183004668","135961.3813851411"
"wavelet-HHH","firstorder","Uniformity","0.5003366520452109","0.5001029633092559"
"wavelet-HHH","firstorder","Variance","11.7731926541151","17.869783671477983"
"wavelet-HHH","glcm","Autocorrelation","2.2749196262078737","2.232779365062536"
"wavelet-HHH","glcm","ClusterProminence","0.48550302160153297","0.4864224574605554"
"wavelet-HHH","glcm","ClusterShade","-0.008931824048437873","0.003458870460791367"
"wavelet-HHH","glcm","ClusterTendency","0.48562410990094107","0.4864183538660524"
"wavelet-HHH","glcm","Contrast","0.5138057015178146","0.5135042219774376"
"wavelet-HHH","glcm","Correlation","-0.028222006166746454","-0.02708449973243177"
"wavelet-HHH","glcm","DifferenceAverage","0.5138057015178146","0.5135042219774376"
"wavelet-HHH","glcm","DifferenceEntropy","0.9890860758540272","0.9921260063397828"
"wavelet-HHH","glcm","DifferenceVariance","0.24623541703637358","0.24730184091560686"
"wavelet-HHH","glcm","Id","0.7430971492410928","0.7432478890112812"
"wavelet-HHH","glcm","Idm","0.7430971492410928","0.7432478890112812"
"wavelet-HHH","glcm","Idmn","0.897238859696437","0.8972991556045122"
"wavelet-HHH","glcm","Idn","0.8287314328273951","0.828831926007521"
"wavelet-HHH","glcm","Imc1","-0.010992462234757753","-0.007873076503175418"
"wavelet-HHH","glcm","Imc2","0.12878488468669017","0.08203804161554942"
"wavelet-HHH","glcm","InverseVariance","0.5138057015178146","0.5135042219774376"
"wavelet-HHH","glcm","JointAverage","1.51060749232226","1.4965104920170849"
"wavelet-HHH","glcm","JointEnergy","0.25404967725424865","0.2527368711626482"
"wavelet-HHH","glcm","JointEntropy","1.9881898019870283","1.992015495553404"
"wavelet-HHH","glcm","MCC","0.10788717950509863","0.06899403174269546"
"wavelet-HHH","glcm","MaximumProbability","0.281089159834838","0.2696282141335491"
"wavelet-HHH","glcm","SumAverage","3.02121498464452","2.99302098403417"
"wavelet-HHH","glcm","SumEntropy","1.4743841004692142","1.4785112735759671"
"wavelet-HHH","glcm","SumSquares","0.24985745285468888","0.24998064396087247"
"wavelet-HHH","gldm","DependenceEntropy","4.582383649701754","4.625944778466457"
"wavelet-HHH","gldm","DependenceNonUniformity","46.365269461077844","219.62238622386224"
"wavelet-HHH","gldm","DependenceNonUniformityNormalized","0.09254544802610348","0.09004607881257165"
"wavelet-HHH","gldm","DependenceVariance","9.54993007995984","9.792804537311467"
"wavelet-HHH","gldm","GrayLevelNonUniformity","250.6686626746507","1219.7511275112752"
"wavelet-HHH","gldm","GrayLevelVariance","0.2498316739773945","0.24994851834537204"
"wavelet-HHH","gldm","HighGrayLevelEmphasis","2.538922155688623","2.4784747847478474"
"wavelet-HHH","gldm","LargeDependenceEmphasis","107.2874251497006","127.44280442804428"
"wavelet-HHH","gldm","LargeDependenceHighGrayLevelEmphasis","276.9101796407186","315.8560885608856"
"wavelet-HHH","gldm","LargeDependenceLowGrayLevelEmphasis","64.88173652694611","80.33948339483395"
"wavelet-HHH","gldm","LowGrayLevelEmphasis","0.6152694610778443","0.6303813038130381"
"wavelet-HHH","gldm","SmallDependenceEmphasis","0.01848699866839628","0.01382813649543638"
"wavelet-HHH","gldm","SmallDependenceHighGrayLevelEmphasis","0.0412547697167602","0.03573428272230718"
"wavelet-HHH","gldm","SmallDependenceLowGrayLevelEmphasis","0.0127950559063053","0.008351599938718673"
"wavelet-HHH","glrlm","GrayLevelNonUniformity","164.9543430404486","757.837129020543"
"wavelet-HHH","glrlm","GrayLevelNonUniformityNormalized","0.5002097718963852","0.5001178297355426"
"wavelet-HHH","glrlm","GrayLevelVariance","0.24989511405180737","0.24994108513222868"
"wavelet-HHH","glrlm","HighGrayLevelRunEmphasis","2.524042697012363","2.479342198052045"
"wavelet-HHH","glrlm","LongRunEmphasis","2.997290328918277","3.5561181666569803"
"wavelet-HHH","glrlm","LongRunHighGrayLevelEmphasis","7.635631596310448","8.792767086054466"
"wavelet-HHH","glrlm","LongRunLowGrayLevelEmphasis","1.8377050120702343","2.2469559368076095"
"wavelet-HHH","glrlm","LowGrayLevelRunEmphasis","0.6189893257469092","0.6301644504869888"
"wavelet-HHH","glrlm","RunEntropy","2.3665551728173932","2.5132029014885187"
"wavelet-HHH","glrlm","RunLengthNonUniformity","158.37631332113958","683.226695008362"
"wavelet-HHH","glrlm","RunLengthNonUniformityNormalized","0.47595257815690234","0.44767864020063547"
"wavelet-HHH","glrlm","RunPercentage","0.6582220175034548","0.6212823666698205"
"wavelet-HHH","glrlm","RunVariance","0.6410001595628955","0.9202137205495344"
"wavelet-HHH","glrlm","ShortRunEmphasis","0.7025907059417923","0.679957801870908"
"wavelet-HHH","glrlm","ShortRunHighGrayLevelEmphasis","1.7578503302381736","1.6858383979569156"
"wavelet-HHH","glrlm","ShortRunLowGrayLevelEmphasis","0.43877579986769716","0.4284876528494064"
"wavelet-HHH","glszm","GrayLevelNonUniformity","1.6666666666666667","3.4"
"wavelet-HHH","glszm","GrayLevelNonUniformityNormalized","0.5555555555555556","0.68"
"wavelet-HHH","glszm","GrayLevelVariance","0.2222222222222222","0.16000000000000003"
"wavelet-HHH","glszm","HighGrayLevelZoneEmphasis","2.0","3.4"
"wavelet-HHH","glszm","LargeAreaEmphasis","41699.666666666664","593075.8"
"wavelet-HHH","glszm","LargeAreaHighGrayLevelEmphasis","107748.66666666667","1454201.8"
"wavelet-HHH","glszm","LargeAreaLowGrayLevelEmphasis","25187.416666666668","377794.3"
"wavelet-HHH","glszm","LowGrayLevelZoneEmphasis","0.75","0.4"
"wavelet-HHH","glszm","SizeZoneNonUniformity","1.0","1.4"
"wavelet-HHH","glszm","SizeZoneNonUniformityNormalized","0.3333333333333333","0.28"
"wavelet-HHH","glszm","SmallAreaEmphasis","0.33334402512081773","0.4500002700575288"
"wavelet-HHH","glszm","SmallAreaHighGrayLevelEmphasis","0.33335916539546234","1.8000006881165642"
"wavelet-HHH","glszm","SmallAreaLowGrayLevelEmphasis","0.33334024005215657","0.1125001655427699"
"wavelet-HHH","glszm","ZoneEntropy","1.5849625007211552","1.9219280948873614"
"wavelet-HHH","glszm","ZonePercentage","0.005988023952095809","0.002050020500205002"
"wavelet-HHH","glszm","ZoneVariance","13810.666666666666","355126.96"
"wavelet-HHH","ngtdm","Busyness","120.10190434483614","656.4411035564541"
"wavelet-HHH","ngtdm","Coarseness","0.007724921455982459","0.0015918977968747718"
"wavelet-HHH","ngtdm","Complexity","0.5167710753838552","0.5151135969230238"
"wavelet-HHH","ngtdm","Contrast","0.1291186230030427","0.12874828312967362"
"wavelet-HHH","ngtdm","Strength","0.007724153252644152","0.0015919422741747832"
"wavelet-LLL","firstorder","10Percentile","-111.35637344717586","-114.77527277951904"
"wavelet-LLL","firstorder","90Percentile","138.2096694843427","106.65693016785313"
"wavelet-LLL","firstorder","Energy","5548778.8276931895","19482402.979898352"
"wavelet-LLL","firstorder","Entropy","3.7382323901155456","3.6600084174675427"
"wavelet-LLL","firstorder","InterquartileRange","145.8695151188184","106.77914079521318"
"wavelet-LLL","firstorder","Kurtosis","2.865808878340225","3.7262853590832945"
"wavelet-LLL","firstorder","Maximum","183.038412094658","185.15262208435664"
"wavelet-LLL","firstorder","MeanAbsoluteDeviation","81.49418741766748","69.17364870587416"
"wavelet-LLL","firstorder","Mean","36.52638394207157","17.383539095927432"
"wavelet-LLL","firstorder","Median","65.86139327529288","42.3052766722052"
"wavelet-LLL","firstorder","Minimum","-265.9592477502144","-322.3921233033851"
"wavelet-LLL","firstorder","Range","448.9976598448724","507.5447453877417"
"wavelet-LLL","firstorder","RobustMeanAbsoluteDeviation","60.138564996984435","46.13503030629287"
"wavelet-LLL","firstorder","RootMeanSquared","105.23975884475874","89.37485720497308"
"wavelet-LLL","firstorder","Skewness","-0.8697854833208127","-1.0176879410607786"
"wavelet-LLL","firstorder","TotalEnergy","17303932.367884215","60756103.9999462"
"wavelet-LLL","firstorder","Uniformity","0.09203548989844662","0.10145390916803797"
"wavelet-LLL","firstorder","Variance","9741.23011781935","7685.67766890969"
"wavelet-LLL","glcm","Autocorrelation","193.2037577120353","221.51985243256806"
"wavelet-LLL","glcm","ClusterProminence","6979.221629422239","6248.4531923051745"
"wavelet-LLL","glcm","ClusterShade","-315.69547486280084","-276.19723304289613"
"wavelet-LLL","glcm","ClusterTendency","46.97915032239229","36.06647281971589"
"wavelet-LLL","glcm","Contrast","5.726071489420773","5.934122963712958"
"wavelet-LLL","glcm","Correlation","0.7780473701058543","0.7122663956570967"
"wavelet-LLL","glcm","DifferenceAverage","1.7996243177782403","1.7783669114972012"
"wavelet-LLL","glcm","DifferenceEntropy","2.3983241981500845","2.438460471492446"
"wavelet-LLL","glcm","DifferenceVariance","2.307831587944018","2.558868926067613"
"wavelet-LLL","glcm","Id","0.4891225022217338","0.5034367937809819"
"wavelet-LLL","glcm","Idm","0.42491801534887347","0.44268310385801934"
"wavelet-LLL","glcm","Idmn","0.9849352362352151","0.9871823270589999"
"wavelet-LLL","glcm","Idn","0.9184087983838509","0.9265144748846"
"wavelet-LLL","glcm","Imc1","-0.24799966500578519","-0.17834837359779268"
"wavelet-LLL","glcm","Imc2","0.897332154485849","0.8068091251458712"
"wavelet-LLL","glcm","InverseVariance","0.4010813716058686","0.39694388044195605"
"wavelet-LLL","glcm","JointAverage","13.522572686142508","14.627782311647469"
"wavelet-LLL","glcm","JointEnergy","0.02190491032015187","0.021944540674581507"
"wavelet-LLL","glcm","JointEntropy","6.256391054017646","6.392574458687472"
"wavelet-LLL","glcm","MCC","0.8335757571522565","0.7890913996429146"
"wavelet-LLL","glcm","MaximumProbability","0.0754515010013853","0.07154902184652048"
"wavelet-LLL","glcm","SumAverage","27.045145372285017","29.255564623294934"
"wavelet-LLL","glcm","SumEntropy","4.420831413203739","4.361875146571192"
"wavelet-LLL","glcm","SumSquares","13.176305452953265","10.500148945857212"
"wavelet-LLL","gldm","DependenceEntropy","6.412965107644178","6.880377350663152"
"wavelet-LLL","gldm","DependenceNonUniformity","58.54890219560878","234.34153341533414"
"wavelet-LLL","gldm","DependenceNonUniformityNormalized","0.11686407623874008","0.09608098951018211"
"wavelet-LLL","gldm","DependenceVariance","9.279102473695323","13.701111886067611"
"wavelet-LLL","gldm","GrayLevelNonUniformity","46.10978043912176","247.44608446084462"
"wavelet-LLL","gldm","GrayLevelVariance","15.768351520511867","12.368737414311411"
"wavelet-LLL","gldm","HighGrayLevelEmphasis","183.57684630738524","213.95284952849528"
"wavelet-LLL","gldm","LargeDependenceEmphasis","32.36127744510978","45.68224682246822"
"wavelet-LLL","gldm","LargeDependenceHighGrayLevelEmphasis","7620.411177644711","11570.954079540796"
"wavelet-LLL","gldm","LargeDependenceLowGrayLevelEmphasis","0.2060993313436009","0.22883103521552034"
"wavelet-LLL","gldm","LowGrayLevelEmphasis","0.015220705853064976","0.008959809314957637"
"wavelet-LLL","gldm","SmallDependenceEmphasis","0.15071210838241053","0.1276931464141641"
"wavelet-LLL","gldm","SmallDependenceHighGrayLevelEmphasis","20.319580195850943","21.54838767176536"
"wavelet-LLL","gldm","SmallDependenceLowGrayLevelEmphasis","0.0038532520295625028","0.0014314075931633936"
"wavelet-LLL","glrlm","GrayLevelNonUniformity","35.684757416634106","184.4917135676621"
"wavelet-LLL","glrlm","GrayLevelNonUniformityNormalized","0.08329276444819082","0.09199340245483152"
"wavelet-LLL","glrlm","GrayLevelVariance","16.21050533084891","13.093738877577705"
"wavelet-LLL","glrlm","HighGrayLevelRunEmphasis","176.91320848904363","207.25933426787373"
"wavelet-LLL","glrlm","LongRunEmphasis","1.6373632484272664","1.8990336680359177"
"wavelet-LLL","glrlm","LongRunHighGrayLevelEmphasis","319.3102768842139","427.0451470369437"
"wavelet-LLL","glrlm","LongRunLowGrayLevelEmphasis","0.021415183537704864","0.014823595436564594"
"wavelet-LLL","glrlm","LowGrayLevelRunEmphasis","0.016457206610100483","0.009621235870789894"
"wavelet-LLL","glrlm","RunEntropy","4.3996027246601805","4.489267642762281"
"wavelet-LLL","glrlm","RunLengthNonUniformity","325.63522542785836","1460.2136532788363"
"wavelet-LLL","glrlm","RunLengthNonUniformityNormalized","0.7562170862964137","0.7203951136150661"
"wavelet-LLL","glrlm","RunPercentage","0.8536772608628896","0.8209543633897878"
"wavelet-LLL","glrlm","RunVariance","0.24266798570115058","0.36823561858656895"
"wavelet-LLL","glrlm","ShortRunEmphasis","0.8907929727987315","0.8704288351010763"
"wavelet-LLL","glrlm","ShortRunHighGrayLevelEmphasis","153.06410705806164","175.97522579097404"
"wavelet-LLL","glrlm","ShortRunLowGrayLevelEmphasis","0.015490183267371107","0.008783483250679371"
"wavelet-LLL","glszm","GrayLevelNonUniformity","6.146067415730337","25.107784431137723"
"wavelet-LLL","glszm","GrayLevelNonUniformityNormalized","0.06905693725539705","0.07517300727885547"
"wavelet-LLL","glszm","GrayLevelVariance","18.736270672894836","14.876698698411557"
"wavelet-LLL","glszm","HighGrayLevelZoneEmphasis","133.87640449438203","156.9431137724551"
"wavelet-LLL","glszm","LargeAreaEmphasis","176.0561797752809","1036.9790419161677"
"wavelet-LLL","glszm","LargeAreaHighGrayLevelEmphasis","42663.70786516854","267992.33832335327"
"wavelet-LLL","glszm","LargeAreaLowGrayLevelEmphasis","0.9489734625142795","4.260388010560803"
"wavelet-LLL","glszm","LowGrayLevelZoneEmphasis","0.031344822165500476","0.015017090188100787"
"wavelet-LLL","glszm","SizeZoneNonUniformity","18.325842696629213","82.37724550898204"
"wavelet-LLL","glszm","SizeZoneNonUniformityNormalized","0.20590834490594623","0.24663845960773065"
"wavelet-LLL","glszm","SmallAreaEmphasis","0.44935420800505727","0.5028640903967246"
"wavelet-LLL","glszm","SmallAreaHighGrayLevelEmphasis","54.52646479395337","78.90408187343586"
"wavelet-LLL","glszm","SmallAreaLowGrayLevelEmphasis","0.013449378941649135","0.005333187164891394"
"wavelet-LLL","glszm","ZoneEntropy","5.73669480724933","6.132189099761371"
"wavelet-LLL","glszm","ZonePercentage","0.17764471057884232","0.13694136941369414"
"wavelet-LLL","glszm","ZoneVariance","144.36813533644744","983.6540661192587"
"wavelet-LLL","ngtdm","Busyness","0.1523263301709895","0.6299750640081567"
"wavelet-LLL","ngtdm","Coarseness","0.023066397355560726","0.004305374083423181"
"wavelet-LLL","ngtdm","Complexity","171.37487336012455","218.44736780825338"
"wavelet-LLL","ngtdm","Contrast","0.10484406371226603","0.06688867995269954"
"wavelet-LLL","ngtdm","Strength","3.635372721873475","0.8986140386639628"
